feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(7, 10, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 122, 132)",[1.         0.99166097 1.         1.         1.        ],0.998332194264782,"('gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0042872311299532,0.0033356114704359,0.0016678057352179,multimodality,gbm
"(7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(0, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         1.         1.         0.99585702 1.        ],0.9991714034654144,"('hill_climbing.avg_dist_between_opt', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021299752016873,0.0016571930691709,0.0008285965345854,multimodality,gbm
"(0, 2, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         1.         1.         0.99585702 1.        ],0.9991714034654144,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021299752016873,0.0016571930691709,0.0008285965345854,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         1.         1.         0.99585702 1.        ],0.9991714034654144,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021299752016873,0.0016571930691709,0.0008285965345854,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 26, 27, 39, 53, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 25, 26, 27, 39, 53, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 25, 26, 27, 39, 53, 60, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'cm_angle.dist_ctr2best_sd', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 25, 26, 27, 39, 47, 53, 60, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'disp.diff_median_02', 'ic_eps.max', 'cm_angle.dist_ctr2best_sd', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(21,)",[1. 1. 1. 1. 1.],1.0,"('ela_meta.quad_w_interact.adj_r2',)",0.0,0.0,0.0,funnel_structure,rf
"(0, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 2, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init')",0.0,0.0,0.0,funnel_structure,rf
